"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"app","app","ENG","La batalla por TikTok, una app china que en solo unos años","efe","https://www.efe.com/efe/espana/mundo/ee-uu-y-china-cavan-trincheras-en-internet-a-proposito-de-tiktok/10001-4313248","Wednesday, 05 August 2020","portada","21","22"
"app","app","ENG","de 60.000 personas descargaron la 'app' en toda España"".","20minutos","https://www.20minutos.es/noticia/4349541/0/aplicacion-radar-covid-como-funciona-coronavirus/","Tuesday, 11 August 2020","portada","223","224"
"app","app","ENG","la compañía dueña de la 'app', se ha intentado separar","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-09/tiktok-internet-eeuu-veto-compra-microsoft-trump_2707839/","Sunday, 09 August 2020","tecnologia","846","847"
"app","app","ENG",".. . ¿Se queda la app con algún dato personal mío?","eldiario","https://www.eldiario.es/tecnologia/app-radar-covid-necesita-permisos-instagram-tinder-tiktok_1_6159082.html","Tuesday, 11 August 2020","tecnologia","591","592"
"app","app","ENG","que se pueden fijar desde la app, dando prioridad a todo el","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-13/sony-auriculares-wh1000xm4-noise-cancelling-opinion-precio_2711760/","Thursday, 13 August 2020","tecnologia","2125","2126"
"app","app","ENG",".. . 3.- Para que la app fuese efectiva debería utilizarla un 50","lavanguardia","https://www.lavanguardia.com/vida/20200816/482850984886/app-apps-aplicacion-radar-covid-experto-medico.html","Sunday, 16 August 2020","portada","381","382"
"app","app","ENG","Los estudios científicos dicen que una app así provee beneficios incluso desde niveles","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/08/03/5f280458fdddff27378b4623.html","Monday, 03 August 2020","portada","802","803"
"app","app","ENG","vincularlo a través de la nueva app Sonos S2. No existe mayor","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-23/sonos-arc-prueba-review-barra-de-sonido_2719708/","Sunday, 23 August 2020","tecnologia","1312","1313"
"app","app","ENG",", a través de la «app» Premium se puede acceder a","abc","https://www.abc.es/tecnologia/informatica/hardware/abci-google-introduce-relojes-fitbit-medidor-temperatura-piel-y-electrocardiograma-202008270112_noticia.html","Thursday, 27 August 2020","tecnologia","884","885"
"app","app","ENG","la desinformación. WhatsApp, «app» propiedad de Facebook, es","abc","https://www.abc.es/tecnologia/consultorio/abci-whatsapp-estas-grandes-novedades-llegaran-proximos-meses-202008061042_noticia.html","Thursday, 06 August 2020","tecnologia","146","147"
"app","app","ENG","dato de tu móvil. La app no guarda información personal ni de","eldiario","https://www.eldiario.es/tecnologia/app-radar-covid-necesita-permisos-instagram-tinder-tiktok_1_6159082.html","Tuesday, 11 August 2020","tecnologia","243","244"
"app","app","ENG","que me harte y borre la app. No pasarán ni dos semanas","eldiario","https://www.eldiario.es/tecnologia/tinder-diario-quemado_129_6137811.html","Wednesday, 26 August 2020","portada","653","654"
"app","app","ENG","la detección de contactos de la app, aunque en algunos momentos sí","lavanguardia","https://www.lavanguardia.com/vida/20200823/482962691961/radar-covid-aplicacion-app-preguntas-coronavirus-contagios-movil.html","Sunday, 23 August 2020","salud","798","799"
"app","app","ENG",".. . Así es la «app». . A pesar de que","abc","https://www.abc.es/tecnologia/moviles/aplicaciones/abci-radar-covid-sera-rastreo-coronavirus-cuando-funcione-toda-espana-202008101457_noticia.html","Monday, 10 August 2020","portada","295","296"
"app","app","ENG","qué nos cuentan sobre esta 'app' para perfeccionar tus imágenes.","20minutos","https://www.20minutos.es/noticia/4348569/0/con-esta-app-de-retoque-podras-quitar-cualquier-objeto-de-detras-de-tus-fotos/","Tuesday, 11 August 2020","tecnologia","138","139"
"app","app","ENG","de comentarios que tiene la 'app', que también es bastante","elconfidencial","https://www.elconfidencial.com/espana/cataluna/2020-08-26/menos-mitad-miembros-consell-puigdemont-app_2725136/","Wednesday, 26 August 2020","espana","377","378"
"app","app","ENG",".. . Así será la «app». . La secretaria de Estado","abc","https://www.abc.es/tecnologia/moviles/aplicaciones/abci-radar-covid-sera-rastreo-coronavirus-cuando-funcione-toda-espana-202008101457_noticia.html","Monday, 10 August 2020","portada","731","732"
"app","app","ENG","está robando Wifi... Hay una app para casi todo en esta vida","elmundo","https://www.elmundo.es/tecnologia/2020/08/04/5f28595efc6c83027d8b461b.html","Tuesday, 04 August 2020","portada","83","84"
"app","app","ENG","que permitirá a través de su app participar en la prueba corriendo o","efe","https://www.efeminista.com/la-carrera-de-la-mujer-2020-sera-virtual/","Monday, 24 August 2020","feminismo","223","224"
"app","app","ENG","de comenzar a desarrollar la 'app'.. . ""Para mí","20minutos","https://www.20minutos.es/noticia/4351749/0/cinco-ninas-espanolas-llegan-final-concurso-mundial-crear-app-ayudar-mayores/","Thursday, 13 August 2020","portada","809","810"
"app","app","ENG","la factura, interfaz de la app, etc.- lo hacen muy recomendable","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-10/gps-vodafone-curve-precio-mascotas-llaves_2701084/","Monday, 10 August 2020","tecnologia","1859","1860"
"app","app","ENG",".. . El fracaso de la app en Reino Unido. . Desde el","20minutos","https://www.20minutos.es/noticia/4344647/0/que-ha-sido-de-las-apps-de-rastreo-de-covid-asi-las-estan-usando-en-los-principales-paises-del-mundo/","Tuesday, 04 August 2020","portada","697","698"
"app","app","ENG","datos de los usuarios de la app puedan estar comprometidos por la Inteligencia","elconfidencial","https://www.elconfidencial.com/mundo/2020-08-01/eeuu-trump-anuncia-que-prohibira-el-uso-de-tiktok-en-eeuu-y-asegura-que_2702540/","Saturday, 01 August 2020","internacional","30","31"
"app","app","ENG","está trabajando para adaptar la «app» a los sistemas sanitarios de","abc","https://www.abc.es/tecnologia/consultorio/abci-radar-covid-cinco-cosas-debes-saber-sobre-rastreo-coronavirus-espanola-202008130121_noticia.html","Thursday, 13 August 2020","tecnologia","580","581"
"app","app","ENG","la fecha, aunque la 'app' ya trabaja en la creación","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-14/whatsapp-sms-hacker-robar-cuenta_2714124/","Friday, 14 August 2020","tecnologia","551","552"
"app","app","ENG","datos que permiten que la 'app' rastree a los usuarios '","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-12/tiktok-android-fallo-seguridad_2712323/","Wednesday, 12 August 2020","tecnologia","102","103"
"app","app","ENG","está trabajando para adaptar la «app» a los sistemas sanitarios de","abc","https://www.abc.es/tecnologia/moviles/aplicaciones/abci-respeto-privacidad-claves-radar-covid-202008130217_noticia.html","Thursday, 13 August 2020","portada","346","347"
"app","app","ENG","que pueda introducirlo en la 'app'.. . Artigas no ha","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-11/descargar-app-radar-covid19-cuando-usar-ccaa_2709800/","Tuesday, 11 August 2020","tecnologia","538","539"
"app","app","ENG","la fecha, aunque la 'app' ya trabaja en la creación","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-18/whatsapp-sms-hacker-robar-cuenta_2714124/","Tuesday, 18 August 2020","tecnologia","607","608"
"app","app","ENG","estaban preocupadas por si la 'app' supone un riesgo a la","20minutos","https://www.20minutos.es/noticia/4342098/0/trump-prohibir-tiktok-eeuu-seguridad-nacional/","Saturday, 01 August 2020","portada","263","264"
"app","app","ENG","que pueda introducirlo en la 'app'.. . Artigas no ha","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-12/app-covid19-descargar-radar-usar-ccaa_2709800/","Wednesday, 12 August 2020","tecnologia","549","550"
"app","app","ENG","y a través de una 'app' especial para ello. La","elpais","https://elpais.com/economia/estar-donde-estes/2020-08-03/el-deporte-tras-el-confinamiento-un-negocio-al-alza.html","Monday, 03 August 2020","economia","1549","1550"
"app","app","ENG","la gente para que instale la app"" Los investigadores son muy partidarios","elpais","https://elpais.com/ciencia/2020-08-12/un-estudio-muestra-que-los-test-sin-rastreo-eficaz-de-contactos-son-insuficientes-para-frenar-la-oleada.html","Wednesday, 12 August 2020","ciencia","1368","1369"
"app","app","ENG","estaban preocupadas por si la 'app' supone un riesgo a la","elconfidencial","https://www.elconfidencial.com/mundo/2020-08-01/eeuu-trump-anuncia-que-prohibira-el-uso-de-tiktok-en-eeuu-y-asegura-que_2702540/","Saturday, 01 August 2020","internacional","284","285"
"app","app","ENG",", como sucede con cualquier 'app' del mercado. Conviene diferenciar","elpais","https://elpais.com/tecnologia/2020-08-15/radar-covid-una-app-con-buenas-intenciones-de-incierta-eficacia.html","Saturday, 15 August 2020","portada","626","627"
"app","app","ENG","de algún aspecto de la 'app'.. . La aplicación necesita","elpais","https://elpais.com/tecnologia/2020-08-15/radar-covid-una-app-con-buenas-intenciones-de-incierta-eficacia.html","Saturday, 15 August 2020","portada","400","401"
"app","app","ENG","estado cerrado; y en la app se podrá consultar el tiempo de","lavanguardia","https://www.lavanguardia.com/vida/20200801/482621984731/parque-tibidabo-barcelona-reabrir-domingo.html","Saturday, 01 August 2020","portada","358","359"
"app","app","ENG","los preguntados tiene instalada una 'app' de pago con móvil y","20minutos","https://www.20minutos.es/noticia/4347532/0/aumentan-los-pagos-por-movil-en-las-compras-habituales-en-espana/","Friday, 07 August 2020","portada","129","130"
"app","app","ENG","De esta manera, la 'app' genera más de 2 millones","20minutos","https://www.20minutos.es/noticia/4338262/0/peoople-la-red-social-espanola-basada-en-las-recomendaciones-que-triunfa-en-medio-de-la-crisis/","Tuesday, 04 August 2020","tecnologia","451","452"
"app","app","ENG","de aparcamiento en ciudad. Son app móviles que demandan permisos para acceder","20minutos","https://www.20minutos.es/noticia/4346018/0/consejos-para-utilizar-correctamente-las-aplicaciones-de-aparcamiento-en-ciudad/","Saturday, 08 August 2020","portada","12","13"
"app","app","ENG","estado?. . No. La app utiliza un estricto código de privacidad","lavanguardia","https://www.lavanguardia.com/vida/20200823/482962691961/radar-covid-aplicacion-app-preguntas-coronavirus-contagios-movil.html","Sunday, 23 August 2020","salud","397","398"
"app","app","ENG","De esta manera, la 'app' utiliza la tecnología Bluetooth del","20minutos","https://www.20minutos.es/noticia/4349541/0/aplicacion-radar-covid-como-funciona-coronavirus/","Tuesday, 11 August 2020","portada","357","358"
"app","app","ENG","de aplicaciones.. . La «app» fue lanzada al mercado en","abc","https://www.abc.es/tecnologia/redes/abci-triller-quiere-sustituir-tiktok-y-tiene-trump-como-influencer-202008181041_noticia.html","Tuesday, 18 August 2020","tecnologia","251","252"
"app","app","ENG","Estados Unidos estaba considerando prohibir la app. Estas preocupaciones de seguridad nacional","lavanguardia","https://www.lavanguardia.com/internacional/20200801/482612689336/trump-prohibir-tik-tok-estados-unidos.html","Saturday, 01 August 2020","internacional","644","645"
"app","app","ENG","que se muestran en la 'app' específica. Esta muestra un","20minutos","https://www.20minutos.es/noticia/4363085/0/amazon-halo-la-llamativa-variante-de-las-pulseras-de-actividad-sin-pantalla-escanea-el-cuerpo-para-medir-la-grasa-corporal-y-analiza-el-tono-de-voz/","Friday, 28 August 2020","portada","48","49"
"app","app","ENG",", con bastante diferencia, la app de mensajería más utilizada en todo","20minutos","https://www.20minutos.es/noticia/4353499/0/con-este-truco-de-whatsapp-podras-ocultar-conversaciones-sin-borrarlas/","Monday, 17 August 2020","tecnologia","292","293"
"app","app","ENG","La gran popularidad de la «app» propiedad de Facebook, y","abc","https://www.abc.es/tecnologia/consultorio/abci-whatsapp-truco-para-evitar-ciberdelincuentes-roben-cuenta-202008090117_noticia.html","Sunday, 09 August 2020","tecnologia","70","71"
"app","app","ENG",".. . Nuevos contenidos Web y app emitirán los partidos de los equipos","lavanguardia","https://www.lavanguardia.com/vida/20200830/483178798009/rac1-temporada-2020-2021-curso-incierto.html","Sunday, 30 August 2020","portada","948","949"
"app","app","ENG","que se puede controlar desde una app. ¿Su gancho? “","elpais","https://retina.elpais.com/retina/2020/07/15/talento/1594839296_583392.html","Thursday, 06 August 2020","portada","247","248"
"app","app","ENG","y iPad.. . Abre la app de Gmail.. . de Gmail","20minutos","https://www.20minutos.es/noticia/4348563/0/como-enviar-correos-electronicos-confidenciales-en-gmail-desde-el-movil/","Thursday, 13 August 2020","tecnologia","255","256"
"app","app","ENG","de focos de contagio. La app ve más que nosotros, porque","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/08/03/5f280458fdddff27378b4623.html","Monday, 03 August 2020","portada","433","434"
"app","app","ENG","que se pulsa grabar en la app y la cámara responde. Además","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-18/gopro-camara-modular-china-rival-insta360_2708424/","Tuesday, 18 August 2020","tecnologia","1393","1394"
"app","app","ENG","de hacer uso de la 'app' a Sanidad, que a","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-14/radarcovid-funcional-capada-comunidades-autonomas_2713223/","Friday, 14 August 2020","tecnologia","1273","1274"
"app","app","ENG","la hora de descargar una ""app"" es muy importante seguir una","abc","https://www.abc.es/tecnologia/moviles/aplicaciones/abci-como-saber-si-aplicacion-maliciosa-y-esta-intentando-hackear-smartphone-202008050115_noticia.html","Wednesday, 05 August 2020","tecnologia","218","219"
"app","app","ENG","Radar COVID, la app que avisa de la proximidad de","efe","https://www.efesalud.com/radar-covid-aplicacion-proximidad-positivos-de-coronavirus/","Monday, 03 August 2020","salud","4","5"
"app","app","ENG","los sonidos por defecto de la app 'Piano Tiles 2'.","eldiario","https://www.eldiario.es/cultura/cantas-lady-gaga-saberlo-cancion-hungara-1904_1_6150187.html","Sunday, 09 August 2020","cultura","469","470"
"app","app","ENG","que se realizan dentro de las app con un sistema de pagos propio","elmundo","https://www.elmundo.es/tecnologia/videojuegos/2020/08/13/5f359f58fc6c839d5d8b4633.html","Thursday, 13 August 2020","portada","65","66"
