"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"app","app","ENG","a los ciudadanos a usar su app de rastreo de COVID-19 si quieren","20minutos","https://www.20minutos.es/noticia/4251808/0/india-esta-obligando-a-los-ciudadanos-a-usar-su-app-de-rastreo-de-covid-19-si-quieren-evitar-represalias/","Sunday, 10 May 2020",,,
"app","app","ENG","Nadia Calviño.. . La app será un proyecto de la","20minutos","https://www.20minutos.es/noticia/4265800/0/proteccion-datos-investiga-app-gobierno-rastrear-infectados-covid-19/","Thursday, 21 May 2020",,,
"app","app","ENG",". . A través de su app, podemos controlar este ","20minutos","https://www.20minutos.es/noticia/4248350/0/la-conga-de-cecotec-es-la-mejor-aliada-contra-el-pelo-de-tu-mascota-y-ahora-puedes-comprarla-un-32-mas-barata/","Wednesday, 06 May 2020",,,
"app","app","ENG",". . Ni estamos lanzando una app, ni la estamos instalando en","20minutos","https://www.20minutos.es/noticia/4274412/0/google-desmiente-el-bulo-de-la-supuesta-app-secreta-de-la-covid-19-que-vigila-al-usario-no-estamos-espiando-a-nadie/","Friday, 29 May 2020",,,
"app","app","ENG","se lo venderán. En la app de su entidad de toda la","elconfidencial","https://www.elconfidencial.com/mercados/2020-05-09/como-invertir-siguiendo-recomendacion-warren-buffett_2587096/","Saturday, 09 May 2020",,,
"app","app","ENG","de que Google estuviera instalando una app espía en los móviles. Pese","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-29/google-instala-app-secreta-movil-coronavirus_2616859/","Friday, 29 May 2020",,,
"app","app","ENG","no se trata de una app de rastreo y su descarga","20minutos","https://www.20minutos.es/noticia/4248341/0/la-app-del-gobierno-que-te-permite-autoevaluarte-de-sintomas-de-coronavirus-suma-10-000-descargas/","Wednesday, 06 May 2020",,,
"app","app","ENG","el mismo sistema, aunque la app sea distinta, entre su país","elpais","https://elpais.com/tecnologia/2020-05-20/espana-lanzara-en-junio-en-canarias-el-piloto-para-la-app-de-rastreo-de-contactos-contagiados.html","Wednesday, 20 May 2020",,,
"app","app","ENG","de Sanidad para conectar la app a los sistemas que almacenan","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-20/app-rastreo-contactos-contact-tracing-dp3t-google-apple_2603015/","Wednesday, 20 May 2020",,,
"app","app","ENG",". A través de la app, podrás también dar permisos","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-13/cerraduras-inteligentes-sin-contacto-amazon-precios_2589832/","Wednesday, 13 May 2020",,,
"app","app","ENG","Taxdown, la app con la que se puede","20minutos","https://www.20minutos.es/noticia/4272697/0/taxdown-la-app-con-la-que-se-puede-ahorrar-mas-de-500-euros-revisando-el-borrador-de-la-renta/","Saturday, 30 May 2020",,,
"app","app","ENG","más de 70.000 descargas de su app, y acumula 15.000 fotografías de","elconfidencial","https://www.elconfidencial.com/tecnologia/ciencia/2020-05-11/mosquito-tigre-coronavirus-verano-espana-contagio_2589076/","Monday, 11 May 2020",,,
"app","app","ENG","hay ni rastro de ninguna app de este estilo entre las","elpais","https://verne.elpais.com/verne/2020/05/01/articulo/1588330590_985171.html","Saturday, 02 May 2020 08:12:26 +0000",,,
"app","app","ENG","Nueva York.. . La app de Goolge ofrece también dentro","elconfidencial","https://www.elconfidencial.com/cultura/2020-05-18/dia-internacional-de-los-museos-google_2598967/","Monday, 18 May 2020",,,
"app","app","ENG","ser informada a través de una app cuando puedan ir a dar un","elconfidencial","https://www.elconfidencial.com/mundo/2020-05-02/planes-reapertura-parques-atracciones-disneyland-covid_2576903/","Saturday, 02 May 2020 20:41:00 +0200",,,
"app","app","ENG",". La versión británica, NHSX app, desarrollada por investigadores de la","elconfidencial","https://www.elconfidencial.com/mundo/europa/2020-05-05/isla-de-wight-pruebas-estrategia-reino-unido-desconfinamiento_2578379/","Tuesday, 05 May 2020",,,
"app","app","ENG","medida que el usuario utilice la app para repostar, tendrá acceso a","abc","https://www.abc.es/motor/reportajes/abci-ballenoil-apuesta-para-pago-y-evitar-riesgos-ante-covid-19-202005271858_noticia.html","Wednesday, 27 May 2020",,,
"app","app","ENG","será preceptivo el uso de una app para conocer el aforo de la","20minutos","https://www.20minutos.es/noticia/4267886/0/portugueses-disfrutan-playas-masivamente/","Saturday, 23 May 2020",,,
"app","app","ENG","número de descargas de una app de seguimiento. La relajación","elpais","https://elpais.com/sociedad/2020-05-03/la-desescalada-en-australia-dependera-del-numero-de-descargas-de-una-app-de-seguimiento.html","Sunday, 03 May 2020 22:59:37 +0000",,,
"app","app","ENG",". No necesariamente copian la app bancaria principal, sino que","20minutos","https://www.20minutos.es/noticia/4248088/0/un-nuevo-malware-que-ataca-a-aplicaciones-bancarias-y-monederos-de-criptomonedas-se-expande-en-android/","Wednesday, 06 May 2020",,,
"app","app","ENG","nunca le daríamos permiso a una app Linterna para acceder a","abc","https://www.abc.es/tecnologia/redes/abci-como-protegerte-virus-informaticos-mas-peligrosos-internet-202005150118_noticia.html","Friday, 15 May 2020",,,
"app","app","ENG",". Por añadidura, la app incorpora Listen,","20minutos","https://www.20minutos.es/noticia/4258662/0/las-nuevas-funciones-de-google-lens-pasa-un-texto-escrito-a-mano-del-papel-al-ordenador-con-copia-y-pega/","Saturday, 16 May 2020",,,
"app","app","ENG","o a través de alguna app. Los locales comerciales que","elpais","https://elpais.com/sociedad/2020-05-02/sanchez-anuncia-la-obligacion-de-llevar-mascarilla-en-el-transporte-publico.html","Saturday, 02 May 2020 20:41:38 +0000",,,
"app","app","ENG","al Covid-19 Los vídeos de esta app han ayudado a responder las hasta","abc","https://www.abc.es/economia/abci-wikifarmacia-netflix-farmaceutico-combate-covid-19-202005020154_noticia.html","Saturday, 02 May 2020 01:54:26 +0200",,,
"app","app","ENG","tiempo son estrechos.. . La app, además, no vivirá en","elpais","https://elpais.com/tecnologia/2020-05-20/espana-lanzara-en-junio-en-canarias-el-piloto-para-la-app-de-rastreo-de-contactos-contagiados.html","Wednesday, 20 May 2020",,,
"app","app","ENG","o abre alguna que otra «app».. . En Android. . ","abc","https://www.abc.es/tecnologia/consultorio/abci-trucos-para-smartphone-no-espie-ubicacion-202005300119_noticia.html","Saturday, 30 May 2020",,,
"app","app","ENG","si de alguna forma una app de rastreo fuese la gran","20minutos","https://www.20minutos.es/noticia/4245185/0/rastreo-contactos-movil-estrategia-contra-coronavirus-llena-sombras/","Sunday, 03 May 2020",,,
"app","app","ENG","Tiendeo, tanto en su app como en su web,","elpais","https://elpais.com/tecnologia/2020-05-07/de-calcular-un-kilometro-a-probar-cortes-de-pelo-con-el-movil-las-apps-mas-utiles-durante-la-desescalada.html","Friday, 08 May 2020",,,
"app","app","ENG","si de alguna forma una app de rastreo fuese la gran","eldiario","https://www.eldiario.es/sociedad/rastreo-contactos-estrategia-enmaranada-COVID-19_0_1023297828.html","Sunday, 03 May 2020 12:30:03 +0200",,,
"app","app","ENG",". Si hay coincidencia, la app le avisará que llame a las","elpais","https://elpais.com/tecnologia/2020-05-20/espana-lanzara-en-junio-en-canarias-el-piloto-para-la-app-de-rastreo-de-contactos-contagiados.html","Wednesday, 20 May 2020",,,
"app","app","ENG","tiene rastreadores, sí maneja una app que monitoriza a los enfermos y","eldiario","https://www.eldiario.es/zonacritica/perdiendo-respeto-virus_6_1025807415.html","Sunday, 10 May 2020",,,
"app","app","ENG","o datos biométricos.. . La app ayuda a los menores a desarrollar","abc","https://www.abc.es/familia/educacion/abci-coronavirus-confinamiento-hace-hijo-movil-mientras-teletrabajas-202005190152_noticia.html","Tuesday, 19 May 2020",,,
"app","app","ENG",". Tiendeo, tanto en su app como en su web, ofrece","elpais","https://elpais.com/tecnologia/2020-05-07/de-calcular-un-kilometro-a-probar-cortes-de-pelo-con-el-movil-las-apps-mas-utiles-durante-la-desescalada.html","Thursday, 07 May 2020",,,
"app","app","ENG","o por internet o en la app de la Agencia Tributaria.. . ","abc","https://www.abc.es/economia/abci-agencia-tributaria-vuelve-abrir-oficinas-cita-previa-y-fase-2-202005251143_noticia.html","Monday, 25 May 2020",,,
"app","app","ENG","del Buscador y de la app Google Maps.. . Las","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-01/google-duplex_2576172/","Friday, 01 May 2020 19:06:00 +0200",,,
"app","app","ENG","similares que aparecen en dicha 'app' para dar con ella.","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-28/untappd-aplicacion-cerveceria-cerveza-espias_2599803/","Thursday, 28 May 2020","tecnologia","273","274"
"app","app","ENG","síntomas a través de la app recibirán un kit de diagnóstico","elconfidencial","https://www.elconfidencial.com/mundo/europa/2020-05-05/isla-de-wight-pruebas-estrategia-reino-unido-desconfinamiento_2578379/","Tuesday, 05 May 2020",,,
"app","app","ENG","organización internacional ha lanzado una app gratuita llamada 1point5 que te","20minutos","https://www.20minutos.es/noticia/4248123/0/la-onu-lanza-un-app-para-mantener-la-distancia-social-y-los-expertos-la-tachan-de-ineficaz/","Wednesday, 06 May 2020",,,
"app","app","ENG","algo importante tanto en la app como físicamente: Todos","elpais","https://retina.elpais.com/retina/2020/05/20/talento/1590000496_652417.html","Wednesday, 20 May 2020",,,
"app","app","ENG","En este caso, la app nos da la opción de","elpais","https://elpais.com/elpais/2020/05/06/buenavida/1588764861_756168.html","Wednesday, 06 May 2020",,,
"app","app","ENG","ambas lo indican en la app ) comiencen a hablar.","elpais","https://retina.elpais.com/retina/2020/05/20/talento/1590000496_652417.html","Wednesday, 20 May 2020",,,
"app","app","ENG","información geográfica.. . La app que han desarrollado se llama","elpais","https://elpais.com/tecnologia/2020-05-06/una-app-para-evitar-aglomeraciones-con-informacion-que-llega-desde-el-espacio.html","Wednesday, 06 May 2020",,,
"app","app","ENG","en la descripción de la app. De este modo,","elpais","https://elpais.com/tecnologia/2020-05-17/estos-son-los-smartphones-a-prueba-de-espias.html","Sunday, 17 May 2020",,,
"app","app","ENG","änder han aceptado que la app sea de código abierto","eldiario","https://www.eldiario.es/tecnologia/alemana-controlar-coronavirus-servir-ejemplo_0_1024348404.html","Wednesday, 06 May 2020",,,
"app","app","ENG",": distancia, limpieza y una app que mide la afluencia. Sombrilla","20minutos","https://www.20minutos.es/noticia/4263305/0/playas-seguras-para-el-verano-distancia-limpieza-y-una-app-que-mide-la-afluencia/","Tuesday, 19 May 2020",,,
"app","app","ENG","informarse a través de una «app».. . ¿Cómo funciona","abc","https://www.abc.es/tecnologia/informatica/soluciones/abci-tecnologia-para-desescalada-estas-herramientas-y-servicios-lograran-nueva-normalidad-202005200157_noticia.html","Wednesday, 20 May 2020",,,
"app","app","ENG","Naturgy), cuenta con una app que permite a los clientes proporcionar","eldiario","https://www.eldiario.es/economia/Quejas-Gobierno-facturas-infladas-prohibir_0_1026448262.html","Tuesday, 12 May 2020",,,
"app","app","ENG","descubrirse la cara. La app detecta sin problemas la identidad","elpais","https://retina.elpais.com/retina/2020/05/11/innovacion/1589218376_657353.html","Monday, 11 May 2020",,,
"app","app","ENG","informes de uso que genera la app.. . El espacio funciona independientemente","abc","https://www.abc.es/familia/educacion/abci-coronavirus-confinamiento-hace-hijo-movil-mientras-teletrabajas-202005190152_noticia.html","Tuesday, 19 May 2020",,,
"app","app","ENG","insistió en que será una app de apoyo al sistema sanitario","20minutos","https://www.20minutos.es/noticia/4265800/0/proteccion-datos-investiga-app-gobierno-rastrear-infectados-covid-19/","Thursday, 21 May 2020",,,
"app","app","ENG","en su primer día y cuya app se descargó 3,2 millones de veces","elpais","https://elpais.com/television/2020-05-24/quibi-la-plataforma-aplastada-por-el-coronavirus.html","Saturday, 23 May 2020",,,
"app","app","ENG","desinteresadamente en el desarrollo de las app coronamadrid y asistencia Covid-19. Su","abc","https://www.abc.es/economia/abci-avion-620000-mascarillas-para-hacer-frente-amenaza-virus-202005090144_noticia.html","Saturday, 09 May 2020",,,
"app","app","ENG","insistió en que será una app de apoyo al sistema sanitario","eldiario","https://www.eldiario.es/tecnologia/AEPV-investigara-infecciosos-anunciada-Gobierno_0_1029597933.html","Thursday, 21 May 2020",,,
"app","app","ENG","Solo un tercio de las app para rastrear contagiados de Covid confirman","20minutos","https://www.20minutos.es/noticia/4272199/0/solo-tercio-app-contagiados-covid-confirman-datos-anonimos/","Wednesday, 27 May 2020",,,
"app","app","ENG","ubicaciones, debe abrir la «app» de Google Maps. De","abc","https://www.abc.es/tecnologia/consultorio/abci-trucos-para-smartphone-no-espie-ubicacion-202005300119_noticia.html","Saturday, 30 May 2020",,,
"app","app","ENG","; Stop Covid CAT, la app de autodiagnóstico de la misma comunidad","elpais","https://verne.elpais.com/verne/2020/05/01/articulo/1588330590_985171.html","Saturday, 02 May 2020 08:12:26 +0000",,,
"app","app","ENG","últimas semanas ha sido la app de rastreo, que permite","elpais","https://elpais.com/tecnologia/2020-05-15/contagios-en-la-oficina-las-empresas-piden-la-app-de-rastreo-que-el-gobierno-no-se-decide-a-lanzar.html","Friday, 15 May 2020",,,
"app","app","ENG","detectaron que 30 de las 50 app analizadas requerían permisos para numerosos tipos","20minutos","https://www.20minutos.es/noticia/4272199/0/solo-tercio-app-contagiados-covid-confirman-datos-anonimos/","Wednesday, 27 May 2020",,,
"app","app","ENG","Store.. . Mediante esta app se podrá tramitar la renta","20minutos","https://www.20minutos.es/noticia/4264149/0/hasta-cuando-puedo-hacer-declaracion-renta-2019-2020/","Wednesday, 20 May 2020",,,
"app","app","ENG","un alter ego en la app. Por último, una","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-19/crear-avatar-facebook-emoji_2601119/","Tuesday, 19 May 2020",,,
"app","app","ENG","su apuesta será un modelo de app descentralizado. Bélgica y Países Bajos","elpais","https://elpais.com/tecnologia/2020-05-04/quieres-volver-al-futbol-bajate-esta-app-los-sistemas-de-rastreo-que-espana-aun-no-debate.html","Monday, 04 May 2020",,,
"app","app","ENG","diarios a través de la app un 90% desde el","eldiario","https://www.eldiario.es/economia/Glovo-ERTE-comerciales-Burger-King_0_1024698284.html","Thursday, 07 May 2020",,,
"app","app","ENG","países es esencial para que la app sea útil para el turismo:","elpais","https://elpais.com/tecnologia/2020-05-20/espana-lanzara-en-junio-en-canarias-el-piloto-para-la-app-de-rastreo-de-contactos-contagiados.html","Wednesday, 20 May 2020",,,
"app","app","ENG","Enrédate sin machismo. Esta app, desarrollada por el Cabildo","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-10/confinamiento-covid-maltratador-cuarentena-violencia-machista_2585911/","Sunday, 10 May 2020",,,
"app","app","ENG","intención de Merkel es que la app ayude a controlar los posibles rebrotes","eldiario","https://www.eldiario.es/tecnologia/alemana-controlar-coronavirus-servir-ejemplo_0_1024348404.html","Wednesday, 06 May 2020",,,
"app","app","ENG","no tener que abandonar la app mientras chateas y es,","20minutos","https://www.20minutos.es/noticia/4249414/0/como-ver-videos-de-netflix-directamente-en-whatsapp/","Thursday, 07 May 2020",,,
"app","app","ENG","Apple-Google. La app de rastreo se lanzará como","20minutos","https://www.20minutos.es/noticia/4264821/0/google-y-apple-ya-han-dado-acceso-a-22-paises-a-su-sistema-de-rastreo-contra-la-covid-19-espana-tambien-se-apunta/","Friday, 22 May 2020",,,
"app","app","ENG","interfaz funciona correctamente: cuando la app da la bienvenida o pide una","elpais","https://elpais.com/tecnologia/2020-05-20/espana-lanzara-en-junio-en-canarias-el-piloto-para-la-app-de-rastreo-de-contactos-contagiados.html","Wednesday, 20 May 2020",,,
