"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"app","app","ENG","el Instituto Geográfico Nacional (IGN) ofrece una app para averiguarlo.. . La app, a pesar de que pueda ser poco conocida, puede llegar a ser muy","eldiario","https://www.eldiario.es/consumoclaro/consumo-digital/consultar-terremotos-producen-espana-app-instituto-geografico-nacional_1_8218126.html","Sunday, 15 August 2021","portada","166","167"
"app","app","ENG","Suele ser un ritual recurrente cuando se estrena 'smartphone'. Descargarse la 'app' de mensajería y restaurar el historial, recuperando conversaciones, chats, imágenes y","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-12/whatsapp-migrar-conversaciones-ios-android_3228862/","Thursday, 12 August 2021","tecnologia","66","67"
"app","app","ENG","datos sismológicos registrados en el Estado. Pero, ¿cómo funciona?. . Una app gratuita y en todas las plataformas. . IGN Sismología PRO es una aplicación disponible tanto","eldiario","https://www.eldiario.es/consumoclaro/consumo-digital/consultar-terremotos-producen-espana-app-instituto-geografico-nacional_1_8218126.html","Sunday, 15 August 2021","portada","204","205"
"app","app","ENG","El uso de la mascarilla es obligatorio. El gobierno angelino también diseñó una 'app' que permite la entrada a las aulas cada día después de que los alumnos","elpais","https://elpais.com/sociedad/2021-08-28/la-guerra-politica-por-las-mascarillas-se-cuela-en-el-inicio-de-curso-escolar-en-estados-unidos.html","Saturday, 28 August 2021","sociedad","1022","1023"
"app","app","ENG","muchos necesitan de un paso previo, como un 'like' en una 'app' de citas, para poder lanzarse a conectar verbal y físicamente con alguien.","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2021-08-25/bienestar-psicologia-hablar-con-extranos-social_3226644/","Wednesday, 25 August 2021","gente","635","636"
"app","app","ENG","oxígeno en sangre y monitoriza tu sueño.. . Junto a esto, incorpora la app 'FitCloudPro' con la que podrás fijarte objetivos fitness configurables y controlarás también las","elconfidencial","https://www.elconfidencial.com/decompras/gadgets/2021-08-05/reloj-inteligente-smartwatch-hombre-cada-ocasion_3207027/","Thursday, 05 August 2021","tecnologia","518","519"
"app","app","ENG","reencontrarse nuevamente con el amor. La presentadora ha mostrado lo exclusiva que es su app: el colaborador Miguel Frigenti, de hecho, ha decidido compartir que su compañera","20minutos","https://www.20minutos.es/noticia/4795657/0/paz-padilla-demuestra-que-sigue-abierta-al-amor-esta-inscrita-en-una-aplicacion-de-citas/","Wednesday, 18 August 2021","gente","77","78"
"app","app","ENG","modos standby y entre 4 y 5 días con uso normal. Dispone de la app 'MM Smart Now' con la que podrás gestionar tus deportes, la frecuencia","elconfidencial","https://www.elconfidencial.com/decompras/gadgets/2021-08-05/reloj-inteligente-smartwatch-hombre-cada-ocasion_3207027/","Thursday, 05 August 2021","tecnologia","643","644"
"app","app","ENG","de Instagram usando un sofisticado método que se salta las medidas de seguridad de la app. . Instagram se ha convertido en el escenario de una serie de ataques bajo demanda","elmundo","https://www.elmundo.es/tecnologia/2021/08/08/610d16c7e4d4d8a75b8b460b.html","Sunday, 08 August 2021","portada","33","34"
"app","app","ENG",". En menos de 5 años ha pasado de no existir a ser la 'app' más descargada del mundo, superando a Facebook. Y no es el único","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-21/tiktok-boom-china-internet-futuro-red-social_3238278/","Saturday, 21 August 2021","tecnologia","134","135"
"app","app","ENG","alta calidad estará conectado. Además, podrás controlar tu módem MiFi gracias a su app tpMiFi.. . La tercera alternativa es el router inalámbrico TP-Link M7650 4","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-04/como-funcionan-routers-mifi-no-perder-conexion_3205347/","Wednesday, 04 August 2021","tecnologia","1133","1134"
"app","app","ENG","estás viendo o compartiendo viene de allí y sigue sus propios códigos. La 'app' más descargada de 2020 a nivel global, según el ranking de App Annie","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-21/tiktok-boom-china-internet-futuro-red-social_3238278/","Saturday, 21 August 2021","tecnologia","227","228"
"app","app","ENG","la información necesaria, así como el estado de la batería; y con la app tpMifi podrás establecer límites de uso de datos, controlar los dispositivos que pueden acceder","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-04/como-funcionan-routers-mifi-no-perder-conexion_3205347/","Wednesday, 04 August 2021","tecnologia","1306","1307"
"app","app","ENG","tela, que encima pueda tapar las rendijas de ventilación.. . No existen las app milagrosas. . Las aplicaciones que prometen reducir la temperatura del terminal son falsas. Lo","elmundo","https://www.elmundo.es/tecnologia/gadgets/2021/08/16/6116435521efa047528b4671.html","Monday, 16 August 2021","portada","452","453"
"app","app","ENG","flaqueza y agotamiento y ante esta bajada todo apuntaba a que Instagram, otra 'app' factoría Facebook, tomaría el control, pero la explosión de TikTok ha logrado","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-21/tiktok-boom-china-internet-futuro-red-social_3238278/","Saturday, 21 August 2021","tecnologia","487","488"
"app","app","ENG","Se busca al ganador del bote de la Primitiva, validado en una app: ""Puede ser alguien de cualquier lugar de España"". La persona ganadora","20minutos","https://www.20minutos.es/noticia/4788047/0/se-busca-ganador-bote-primitiva-validado-aplicacion-puede-ser-alguien-cualquier-lugar-espana/","Sunday, 08 August 2021","espana","13","14"
"app","app","ENG","más que competitivo mercado chino. Todo eso suma y ha hecho que una 'app' con unos códigos de funcionamiento tan diferentes al resto de grandes del mercado,","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-21/tiktok-boom-china-internet-futuro-red-social_3238278/","Saturday, 21 August 2021","tecnologia","680","681"
"app","app","ENG","validó el boleto lo hizo “a través de 'Tu lotero', una app que permite rellenar un boleto de forma automática y asignarlo después a una administración de","20minutos","https://www.20minutos.es/noticia/4788047/0/se-busca-ganador-bote-primitiva-validado-aplicacion-puede-ser-alguien-cualquier-lugar-espana/","Sunday, 08 August 2021","espana","113","114"
"app","app","ENG","tiempo que mejoraba con la bicicleta, Josh cambió sus hábitos alimenticios. Utilizó una app donde registraba todo lo que comía, contaba las calorías y le decía cuál era","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2021-08-10/el-trato-que-hizo-con-sus-hijos-y-que-le-permitio-adelgazar-mas-de-80-kilos_3219124/","Tuesday, 10 August 2021","gente","458","459"
"app","app","ENG","que van variando, por lo que conviene revisar la web o descargarse la 'app' y estar atentos. Incluso, y por qué no, relajarse en su","elmundo","https://www.elmundo.es/metropoli/otros-planes/2021/08/11/61122a5afdddff79a38b45c3.html","Wednesday, 11 August 2021","portada","890","891"
"app","app","ENG","Pues van desde la base hasta la cima.. . TikTok empezó como una 'app' de bailes y coreografías, pero hace tiempo que dejó eso para ir a","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-21/tiktok-boom-china-internet-futuro-red-social_3238278/","Saturday, 21 August 2021","tecnologia","854","855"
"app","app","ENG","alguien del pueblo o de cualquier lugar de España que rellenase el boleto y la app le diese nuestro despacho al azar"".. . El ganador o ganadora se ha","20minutos","https://www.20minutos.es/noticia/4788047/0/se-busca-ganador-bote-primitiva-validado-aplicacion-puede-ser-alguien-cualquier-lugar-espana/","Sunday, 08 August 2021","espana","173","174"
"app","app","ENG","compra al salir del supermercado en la cuenta bancaria que tenga introducida en la 'app'.. . Por otro lado, Panasonic ha creado el sistema ‘Regi-","20minutos","https://www.20minutos.es/tecnologia/actualidad/los-supermercados-del-futuro-la-tecnologia-que-revolucionara-nuestra-manera-de-comprar-4805336/","Tuesday, 31 August 2021","tecnologia","300","301"
"app","app","ENG","empleados. Porque, ya sea mediante gurú en un entorno privilegiado o con una app de meditación por 58 euros al año, el problema que todos buscan solucionar,","elpais","https://elpais.com/gente/2021-08-24/los-millonarios-ya-no-buscan-piscinas-infinitas-ahora-piden-templos-para-purificarse.html","Tuesday, 24 August 2021","gente","906","907"
"app","app","ENG","subidos otra vez a Instagram. Se convierte en una publicidad clara de la 'app' china"", añade Pellicer.. . ¿Solo el principio?. . Sobre","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-21/tiktok-boom-china-internet-futuro-red-social_3238278/","Saturday, 21 August 2021","tecnologia","1532","1533"
"app","app","ENG","y vídeos a la máxima resolución y sin perder calidad. Poco a poco la app de WhatsApp está ampliando su rango de funcionalidades. Hoy en día enviar archivos multimedia","20minutos","https://www.20minutos.es/tecnologia/aplicaciones/como-enviar-por-whatsapp-fotos-y-videos-a-la-maxima-resolucion-y-sin-perder-calidad-4795836/","Sunday, 22 August 2021","portada","20","21"
"app","app","ENG","los usuarios no necesitarán una cuenta bancaria ordinaria y podrán operar únicamente con la 'app'. En 2020 la empresa de Dorsey ya logró una licencia bancaria y,","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-04/square-jack-dorsey-afterpay-credito-consumo_3215428/","Wednesday, 04 August 2021","tecnologia","863","864"
"app","app","ENG","la marca.. . TikTok desbanca al imperio Zuckerberg y se convierte en la 'app' más descargada en 2020 El Confidencial. . “Es la misma experiencia de Yik","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-17/red-social-mas-toxica-yik-yak_3236406/","Tuesday, 17 August 2021","tecnologia","330","331"
"app","app","ENG","por Snapchat, y como ese muchos más. La gente va a esa 'app' prueba las máscaras, se descarga el contenido y lo republica en otros sitios","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-21/tiktok-boom-china-internet-futuro-red-social_3238278/","Saturday, 21 August 2021","tecnologia","1909","1910"
"app","app","ENG","hacía muy difícil combatir los abusos de manera legal y el uso de la' app' en casos de ciberacoso estaba cada vez más normalizado. Jordan Seman, una","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-17/red-social-mas-toxica-yik-yak_3236406/","Tuesday, 17 August 2021","tecnologia","495","496"
"app","app","ENG","va una selección de varias apps playeras para este verano:. . iPlaya. . Esta app cuenta con una enorme base de datos con información sobre las playas españolas: cómo","20minutos","https://www.20minutos.es/tecnologia/aplicaciones/las-mejores-apps-para-un-dia-de-playa-desde-saber-la-temperatura-del-agua-hasta-encontrar-banos-publicos-4792586/","Saturday, 14 August 2021","portada","83","84"
"app","app","ENG","los problemas generados en colegios e institutos, a principios de 2016, la 'app' incorporó la opción de vincular a sus usuarios con sus cuentas de redes sociales","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-17/red-social-mas-toxica-yik-yak_3236406/","Tuesday, 17 August 2021","tecnologia","914","915"
"app","app","ENG","no.. . Disponible para Android y para iOS.. . Mareas cercanas. . Una app que te proporcionará información sobre mareas y corrientes cercanas al instante. Mareas Cercanas controla","20minutos","https://www.20minutos.es/tecnologia/aplicaciones/las-mejores-apps-para-un-dia-de-playa-desde-saber-la-temperatura-del-agua-hasta-encontrar-banos-publicos-4792586/","Saturday, 14 August 2021","portada","174","175"
"app","app","ENG","implementó su obligatoriedad en agosto de ese mismo año. La esencia de la 'app' se vio entonces dañada y su cierre llegó pocos meses después.. . Ahora","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-17/red-social-mas-toxica-yik-yak_3236406/","Tuesday, 17 August 2021","tecnologia","953","954"
"app","app","ENG","adultos, ducha, agua, objetos punzantes, sanitarios) suministrados.. . Esta app está disponible en Android, pero para iOS existe la app Flush, que es","20minutos","https://www.20minutos.es/tecnologia/aplicaciones/las-mejores-apps-para-un-dia-de-playa-desde-saber-la-temperatura-del-agua-hasta-encontrar-banos-publicos-4792586/","Saturday, 14 August 2021","portada","460","461"
"app","app","ENG","se ha iniciado, incluyendo los procesos de contratación y el lanzamiento de la nueva app para el modelo inédito, que sigue los criterios establecidos por la sentencia del Tribunal","eldiario","https://www.eldiario.es/economia/glovo-deliveroo-desafian-entrada-vigor-ley-rider-mantener-repartidores-autonomos_1_8211900.html","Wednesday, 11 August 2021","economia","1025","1026"
"app","app","ENG","suministrados.. . Esta app está disponible en Android, pero para iOS existe la app Flush, que es exactamente igual.. . Hydro Coach. . Beber agua regularmente es","20minutos","https://www.20minutos.es/tecnologia/aplicaciones/las-mejores-apps-para-un-dia-de-playa-desde-saber-la-temperatura-del-agua-hasta-encontrar-banos-publicos-4792586/","Saturday, 14 August 2021","portada","471","472"
"app","app","ENG","a España): así se emitirá la Supercopa alemana. Tiktok era una 'app' para adolescentes, pero la pandemia del covid lo cambió todo. En 2020","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-17/futbol-tiktok_3237070/","Tuesday, 17 August 2021","tecnologia","25","26"
