borrowing,lang,context,newspaper,url,date,section,start_token,end_token
app,ENG,"China. Se trata de una app creada por ByteDance, una empresa",elmundo,https://www.elmundo.es/tecnologia/2020/07/23/5f18329921efa04b168b4620.html,2020-07-23 00:00:00+00:00,portada,1075,1076
app,ENG,"comedor. “Hemos desarrollado una app, Educa, para que los",lavanguardia,https://www.lavanguardia.com/economia/20200726/482523056764/covid-cambio-restauracion-colectiva-serunion.html,2020-07-26 00:00:00+00:00,economia,800,801
app,ENG,"como indica su nombre, esta app es un podómetro que cuenta los",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/ocio/2020-07-13/adelgazar-caminando-apps-google-play-app-store-contar-pasos_2674607/,2020-07-13 00:00:00+00:00,moda,381,382
app,ENG,"con los que te premia la app y, si crees que tus",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/ocio/2020-07-13/adelgazar-caminando-apps-google-play-app-store-contar-pasos_2674607/,2020-07-13 00:00:00+00:00,moda,347,348
app,ENG,con sus publicaciones en la popular app TikTok.  En un comunicado,abc,https://www.abc.es/internacional/abci-influencers-egipcias-condenadas-anos-prision-incitar-libertinaje-redes-sociales-202007272122_noticia.html,2020-07-27 00:00:00+00:00,internacional,139,140
app,ENG,"con un 33% de la app de Android, un 33%",lavanguardia,https://www.lavanguardia.com/tecnologia/20200728/482570988583/facebook-instagram-whatsapp-twitter-caidas.html,2020-07-28 00:00:00+00:00,tecnologia,263,264
app,ENG,"conoce la fecha concreta, la app dispondrá de esta optimización en España",elpais,https://retina.elpais.com/retina/2020/07/10/tendencias/1594379791_922642.html,2020-07-10 00:00:00+00:00,portada,,
app,ENG,"convengan a su destino reservándolo vía app. . Se descarga una app,",eldiario,https://www.eldiario.es/tecnologia/coronavirus-empuja-uberizacion-transporte-publico-primera-linea-autobus-personalizada-espana_1_6089674.html,2020-07-08 00:00:00+00:00,tecnologia,,
app,ENG,"Corea del Sur con sus 'app', que lo que hacían",elpais,https://elpais.com/sociedad/2020-07-26/si-los-profesionales-de-salud-publica-fuesemos-de-ladrillo-ahora-nos-estarian-construyendo.html,2020-07-26 00:00:00+00:00,portada,1553,1554
app,ENG,"cortos al definirla como ""la app que triunfa entre tus hijos y",elmundo,https://www.elmundo.es/tecnologia/2020/07/22/5f16f255fdddffbd2c8b4578.html,2020-07-22 00:00:00+00:00,portada,120,121
app,ENG,"cortos al definirla como ""la app que triunfa entre tus hijos y",elmundo,https://www.elmundo.es/tecnologia/2020/07/22/5f16f255fdddffbd2c8b4578.html,2020-07-22 00:00:00+00:00,portada,40,41
app,ENG,datos sobre usuarios activos de la app por el momento.  Entre,eldiario,https://www.eldiario.es/tecnologia/20-alemanes-descargado-app-rastreo-contagios-mes-buen-comienzo-autoridades-expertos_1_6100837.html,2020-07-18 00:00:00+00:00,tecnologia,320,321
app,ENG,"de Apple, puesto que la app está disponible tanto para Android como",eldiario,https://www.eldiario.es/tecnologia/pruebas-app-espanola-rastreo-contagios-arrojan-resultados-positivos-no-llegara-septiembre_1_6130075.html,2020-07-27 00:00:00+00:00,tecnologia,751,752
app,ENG,"de Apple. ""La 'app' de más rápido crecimiento es",20minutos,https://www.20minutos.es/noticia/4339760/0/google-amazon-apple-y-facebook-eluden-ante-el-congreso-de-ee-uu-las-acusaciones-de-monopolio-y-censura/,2020-07-30 00:00:00+00:00,portada,375,376
app,ENG,"de entrenamiento como desde la 'app),' encontraremos una gran",20minutos,https://www.20minutos.es/noticia/4338912/0/revolucion-fitness-digital-technogym-plataforma-contenido/,2020-07-29 00:00:00+00:00,salud,247,248
app,ENG,"De esta forma, en la app ya están presentesrestaurantes como Viridiana,",20minutos,https://www.20minutos.es/noticia/4314496/0/glovo-incluira-todos-mercados-abastos-app/,2020-07-05 00:00:00+00:00,portada,,
app,ENG,"de manera telemática, con una app o a través de la página",abc,https://www.abc.es/espana/madrid/abci-abren-piscinas-municipales-madrid-entradas-online-aforo-limitado-y-horarios-202007010113_noticia.html,2020-07-01 00:00:00+00:00,espana,,
app,ENG,"de que salgan en la app, robándoselas a los repartidores",eldiario,https://www.eldiario.es/economia/corrupcion-glovo-trabajadores-subcontratas-asignan-horas-repartidores-cambio-dinero_1_6082614.html,2020-07-05 00:00:00+00:00,economia,,
app,ENG,"de sus canales digitales ( 'app', web y 'call",elpais,https://elpais.com/economia/2020-07-14/una-remontada-imparable-para-superar-la-covid-19.html,2020-07-14 00:00:00+00:00,portada,549,550
app,ENG,"de traducción simultánea. Con la app 'Google Translate' abierta,",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-13/google-auriculares-airpods-pixel-buds-opiniones_2674824/,2020-07-13 00:00:00+00:00,tecnologia,1973,1974
app,ENG,"de Uber en España La «app», que aglutina ya a",abc,https://www.abc.es/economia/abci-coronavirus-acelera-taxificacion-uber-espana-202007060229_noticia.html,2020-07-06 00:00:00+00:00,economia,,
app,ENG,"del CSIC, que esa ‘app’ sea única para todo el",elconfidencial,https://www.elconfidencial.com/tecnologia/ciencia/2020-07-14/virus-coronavirus-oleada-covid-espana-situacion_2680623/,2020-07-14 00:00:00+00:00,tecnologia,1327,1328
app,ENG,"del MVP a través de la app oficial de la ACB, con",elpais,https://elpais.com/deportes/2020-07-01/vildoza-mvp-de-la-liga-acb-nos-convencimos-de-que-eramos-los-mejores.html,2020-07-01 00:00:00+00:00,portada,,
app,ENG,"dentro y fuera de nuestra app . Actualmente, Flixx",20minutos,https://www.20minutos.es/noticia/4317003/0/nace-flixxo-la-plataforma-de-streaming-que-funciona-con-criptomonedas/,2020-07-08 00:00:00+00:00,tecnologia,,
app,ENG,desarrolla un proyecto piloto con una app que rastrea los contagios  También,lavanguardia,https://www.lavanguardia.com/economia/20200727/482539584232/cuaretena-reyes-maroto-reino-unido-baleares-corredor-seguro.html,2020-07-27 00:00:00+00:00,economia,429,430
app,ENG,desarrollo  El piloto de la app española de rastreo de contagios se,eldiario,https://www.eldiario.es/tecnologia/pruebas-app-espanola-rastreo-contagios-arrojan-resultados-positivos-no-llegara-septiembre_1_6130075.html,2020-07-27 00:00:00+00:00,tecnologia,337,338
app,ENG,"Desde que lanzaron su nueva 'app', en enero, hasta",elpais,https://elpais.com/tecnologia/2020-07-20/las-pequenas-redes-sociales-se-afilan-los-colmillos-ante-los-vaivenes-de-las-grandes.html,2020-07-20 00:00:00+00:00,portada,308,309
app,ENG,"días, para que la 'app' fuese operativa, pero se",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-29/app-store-competencia-acusaciones-monopolio_2698184/,2020-07-29 00:00:00+00:00,tecnologia,1651,1652
app,ENG,"Disponible para Android, esta «app» incluye una función de desplazamiento",abc,https://www.abc.es/tecnologia/consultorio/abci-whatsapp-como-hacer-captura-pantalla-conversacion-completo-202007180206_noticia.html,2020-07-18 00:00:00+00:00,tecnologia,689,690
app,ENG,"dos años antes, esta 'app' propone la publicación de vídeos",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-27/apps-moviles-confinamiento_2697387/,2020-07-27 00:00:00+00:00,tecnologia,257,258
app,ENG,el archipiélago a través de una app.  El mejor destino insular,lavanguardia,https://www.lavanguardia.com/ocio/viajes/20200722/482460241562/porto-santo-paraiso-caribeno-banado-atlantico-madeira.html,2020-07-22 00:00:00+00:00,viajes,207,208
app,ENG,el futuro.  esta ‘app’ permite recorrer todo el sistema,20minutos,https://www.20minutos.es/noticia/4323443/0/las-mejores-apps-para-que-los-ninos-aprendan-astronomia/,2020-07-27 00:00:00+00:00,ciencia,526,527
app,ENG,"el habla a mensajes con una app, la 'smart mask'",20minutos,https://www.20minutos.es/noticia/4333996/0/una-mascarilla-que-transcribe-el-habla-a-mensajes-con-una-app-la-smart-mask-perfecta-para-la-distancia-social/,2020-07-23 00:00:00+00:00,portada,30,31
app,ENG,"el móvil encima con la 'app' Mi Fit, que es",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-23/xiaomi-mi-band-pulsera-actividad-fisica_2692784/,2020-07-23 00:00:00+00:00,tecnologia,1450,1451
app,ENG,"emita un falso positivo, la app exige para anunciar un contagio que",20minutos,https://www.20minutos.es/noticia/4341659/0/sanchez-ofrece-a-las-comunidades-la-app-para-rastrear-contagios-por-covid-19-probada-en-la-gomera/,2020-07-31 00:00:00+00:00,espana,416,417
app,ENG,"EMT activará este viernes la nueva app móvil 'EMTicket' , mediante",20minutos,https://www.20minutos.es/noticia/4339342/0/el-billete-sencillo-vuelve-a-los-buses-de-la-emt-con-una-nueva-app-y-transbordos-ilimitados-durante-una-hora/,2020-07-29 00:00:00+00:00,portada,169,170
app,ENG,"en aenaparking.com o en la 'app' de Aena, seleccionado el",elpais,https://elviajero.elpais.com/elviajero/2020/07/31/actualidad/1596183108_706941.html,2020-07-31 00:00:00+00:00,portada,1091,1092
app,ENG,"en el caso de la 'app' para el seguimiento deportivo,",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-27/garmin-ataque-datos_2696847/,2020-07-27 00:00:00+00:00,tecnologia,419,420
app,ENG,"en el caso de la 'app' para el seguimiento deportivo,",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-28/garmin-ciberataque-ransomware_2696847/,2020-07-28 00:00:00+00:00,tecnologia,426,427
app,ENG,"En el entorno de la 'app' del fantasma, también abierto",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-15/canario-daniel-betancort-famosos-instragram_2672915/,2020-07-15 00:00:00+00:00,tecnologia,1692,1693
app,ENG,"En el entorno de la 'app' del fantasma, también abierto",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-15/daniel-bettancort-canario-filtros-instagram-influencers_2672915/,2020-07-15 00:00:00+00:00,tecnologia,1692,1693
app,ENG,"en la creación de esta 'app', que permita verificar su",lavanguardia,https://www.lavanguardia.com/vida/20200715/482327122943/uso-mascarilla-correcto-consejos-aplicacion-movil-urv.html,2020-07-15 00:00:00+00:00,portada,158,159
app,ENG,"en Mosquito Alert, una app de ciencia ciudadana, durante",eldiario,https://www.eldiario.es/sociedad/primavera-registrado-mayor-numero-mosquitos-tigre-ultimos-cinco-anos_1_6094732.html,2020-07-09 00:00:00+00:00,sociedad,,
app,ENG,"en un área concreta con la app activa, un dato que siempre",20minutos,https://www.20minutos.es/noticia/4319248/0/esta-primavera-ha-registrado-el-mayor-numero-de-mosquitos-tigre-de-los-ultimos-cinco-anos/,2020-07-09 00:00:00+00:00,ciencia,,
app,ENG,"en un área concreta con la app activa, un dato que siempre",eldiario,https://www.eldiario.es/sociedad/primavera-registrado-mayor-numero-mosquitos-tigre-ultimos-cinco-anos_1_6094732.html,2020-07-09 00:00:00+00:00,sociedad,,
app,ENG,"encuentran cinco personas con la app activada, que 10 observaciones",eldiario,https://www.eldiario.es/sociedad/primavera-registrado-mayor-numero-mosquitos-tigre-ultimos-cinco-anos_1_6094732.html,2020-07-09 00:00:00+00:00,sociedad,,
app,ENG,"Enric García Alemany, la nueva app será una especie de solución puente",20minutos,https://www.20minutos.es/noticia/4339342/0/el-billete-sencillo-vuelve-a-los-buses-de-la-emt-con-una-nueva-app-y-transbordos-ilimitados-durante-una-hora/,2020-07-29 00:00:00+00:00,portada,288,289
app,ENG,"Entre ellos, presentaron una app para chefs, con el",efe,https://www.efeagro.com/noticia/balfego-restaurantes-atun-rojo/,2020-07-03 00:00:00+00:00,medio ambiente,,
app,ENG,es lo mismo usar cualquier 'app' para guiarse?  La,elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-15/datos-apps-google-maps-waze_2682788/,2020-07-15 00:00:00+00:00,tecnologia,232,233
app,ENG,"es que no tenga una 'app' dedicada más completa, que",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-13/google-auriculares-airpods-pixel-buds-opiniones_2674824/,2020-07-13 00:00:00+00:00,tecnologia,1377,1378
app,ENG,"es que, que una «app» de este tipo pida acceso",abc,https://www.abc.es/tecnologia/consultorio/abci-como-escanear-codigos-y-leer-carta-restaurantes-y-bares-202007011054_noticia.html,2020-07-01 00:00:00+00:00,tecnologia,,
app,ENG,especialistas en privacidad.  La app de rastreo de contactos española se,eldiario,https://www.eldiario.es/tecnologia/apps-rastreo-contagios-son-utiles-usuarios-estudios-preeliminares_1_6134465.html,2020-07-29 00:00:00+00:00,tecnologia,1316,1317
app,ENG,"especializado en novedades de la «app», WhatsApp ya trabaja en",abc,https://www.abc.es/tecnologia/moviles/aplicaciones/abci-whatsapp-prepara-funcion-para-evitar-miembros-pesados-grupos-202007300956_noticia.html,2020-07-30 00:00:00+00:00,tecnologia,140,141
app,ENG,"está Google Maps, una 'app' que presenta un comportamiento muy",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-15/datos-apps-google-maps-waze_2682788/,2020-07-15 00:00:00+00:00,tecnologia,492,493
app,ENG,está integrada en la propia 'app' del banco.  Bizum,eldiario,https://www.eldiario.es/economia/ing-entra-bizum-app-pagos-moviles-creada-grandes-bancos-espanoles_1_6115005.html,2020-07-20 00:00:00+00:00,economia,310,311
app,ENG,"este puesto se encuentra la 'app' QR & Barcode Reader,",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-27/apps-moviles-confinamiento_2697387/,2020-07-27 00:00:00+00:00,tecnologia,511,512
app,ENG,"este sentido, recuerda que la app europea de rastreo por proximidad solo",efe,https://www.efe.com/efe/espana/portada/dudas-juridicas-sobre-la-cartilla-covid-y-el-registro-en-los-bares/10010-4307320,2020-07-28 00:00:00+00:00,portada,778,779
app,ENG,"ethernet. A través de la app, puedes utilizarlo como un altavoz",elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-24/barras-sonido-precio-opiniones-modelos_2694176/,2020-07-24 00:00:00+00:00,tecnologia,732,733
app,ENG,"fin en Bizum, la 'app' de pagos móviles creada por",eldiario,https://www.eldiario.es/economia/ing-entra-bizum-app-pagos-moviles-creada-grandes-bancos-espanoles_1_6115005.html,2020-07-20 00:00:00+00:00,economia,9,10
app,ENG,"fue cuando se decidió instalar la app para los retornados, que se",elconfidencial,https://www.elconfidencial.com/cultura/2020-07-05/andres-felipe-serrano-los-dias-de-la-fiebre_2666304/,2020-07-05 00:00:00+00:00,cultura,,
app,ENG,"golf hay que usar una app que funciona bastante mal,",elconfidencial,https://www.elconfidencial.com/espana/madrid/2020-07-03/madrid-club-campo-piscina-covid-abonados_2666507/,2020-07-03 00:00:00+00:00,espana,,
app,ENG,Google Maps añade semáforos a su app  Hace poco menos de un,20minutos,https://www.20minutos.es/noticia/4322224/0/google-maps-anade-semaforos-a-su-app/,2020-07-13 00:00:00+00:00,tecnologia,14,15
app,ENG,Google Maps añade semáforos a su app Google Maps añade semáforos a,20minutos,https://www.20minutos.es/noticia/4322224/0/google-maps-anade-semaforos-a-su-app/,2020-07-13 00:00:00+00:00,tecnologia,6,7
app,ENG,"ha informado Sanidad, la app para digitalizar los datos de",eldiario,https://www.eldiario.es/sociedad/Barajas-vuelos-solitarios-cementerio_0_1043946027.html,2020-07-01 00:00:00+00:00,sociedad,,
app,ENG,"ha lanzado YIP YOP, una app que permite asegurar en una misma",lavanguardia,https://www.lavanguardia.com/vida/20200729/482480655979/seguros-deberas-contratar-verano-vacaciones-tranquilas-brl.html,2020-07-29 00:00:00+00:00,salud,1093,1094
app,ENG,"ha sido detectada en la app Wallet tras el lanzamiento,",20minutos,https://www.20minutos.es/noticia/4319701/0/apple-pay-permitira-pagar-con-el-escaneo-de-codigos-qr-en-ios-14/,2020-07-10 00:00:00+00:00,tecnologia,,
app,ENG,"ha sido Fabricius, una 'app' gratuita y de código abierto",elpais,https://retina.elpais.com/retina/2020/07/15/innovacion/1594791799_634517.html,2020-07-15 00:00:00+00:00,economia,132,133
app,ENG,"ha sido muy duro para la app, que tenía en ese país",elpais,https://elpais.com/internacional/2020-07-07/los-gigantes-de-la-red-plantan-batalla-en-medio-del-colapso-de-las-libertades-en-hong-kong.html,2020-07-07 00:00:00+00:00,portada,,
app,ENG,"han recabado señales informa en su app de que está contagiado, todos",20minutos,https://www.20minutos.es/noticia/4341659/0/sanchez-ofrece-a-las-comunidades-la-app-para-rastrear-contagios-por-covid-19-probada-en-la-gomera/,2020-07-31 00:00:00+00:00,espana,382,383
app,ENG,"hoy en día, la gran app china para los jóvenes se enfrenta",elmundo,https://www.elmundo.es/tecnologia/2020/07/22/5f16f255fdddffbd2c8b4578.html,2020-07-22 00:00:00+00:00,portada,765,766
app,ENG,"iMessage de Apple. ""La app de más rápido crecimiento es TikTok",eldiario,https://www.eldiario.es/tecnologia/consejeros-delegados-google-amazon-apple-facebook-eluden-acusaciones-monopolio-congreso-eeuu_1_6136769.html,2020-07-30 00:00:00+00:00,tecnologia,377,378
app,ENG,"la empresa, no desde una app.  Grave fallo de seguridad",elmundo,https://www.elmundo.es/tecnologia/2020/07/15/5f0f786dfdddff5f7b8b4574.html,2020-07-15 00:00:00+00:00,portada,413,414
app,ENG,"la pestaña de sueño, la app informa de cuánto tiempo pasas en",elpais,https://retina.elpais.com/retina/2020/07/15/innovacion/1594849341_678102.html,2020-07-28 00:00:00+00:00,portada,667,668
app,ENG,la prueba piloto de la 'app' de rastreo de contagios  ,abc,https://www.abc.es/sociedad/abci-rastreo-solo-ayudan-detectar-cada-diez-contagios-202007161634_noticia.html,2020-07-16 00:00:00+00:00,portada,100,101
